player_id,season,week,position,fantasy_ppr
00-0035295,2021,13,OT,0.0
00-0035399,2021,13,WR,0.0
00-0035341,2021,13,WR,0.0
00-0035697,2021,13,LB,0.0
00-0036294,2021,13,LB,0.0
00-0034756,2021,13,CB,0.0
00-0034440,2021,13,RB,4.1
00-0032127,2020,9,LB,0.0
00-0037633,2025,3,LB,0.0
00-0032388,2023,14,LB,0.0
00-0032150,2023,14,CB,0.0
00-0032392,2023,14,TE,1.5
00-0032200,2023,14,WR,2.7
00-0032151,2023,14,G,0.0
00-0037614,2025,3,WR,1.8
00-0037596,2025,3,LB,0.0
00-0036380,2022,2,SAF,0.0
00-0036389,2022,2,QB,33.019999999999996
00-0036387,2022,2,WR,3.4000000000000004
00-0033917,2021,4,LB,0.0
00-0033897,2021,4,RB,13.7
00-0033905,2021,4,DT,0.0
00-0033907,2021,4,DE,0.0
00-0033906,2021,4,RB,12.0
00-0033921,2021,4,WR,8.5
00-0033918,2021,4,CB,0.0
00-0035329,2021,13,TE,2.3
00-0034790,2021,13,FS,0.0
00-0032387,2020,9,DT,0.0
00-0037664,2025,3,WR,10.7
00-0032401,2023,14,OLB,0.0
00-0032416,2023,14,DE,0.0
00-0032521,2023,14,CB,0.0
00-0032424,2023,14,DE,0.0
00-0032574,2023,14,DT,0.0
00-0032442,2023,14,OLB,0.0
00-0032408,2023,14,ILB,0.0
00-0032580,2023,14,CB,0.0
00-0032454,2023,14,S,0.0
00-0037740,2025,3,WR,24.4
00-0038135,2024,1,SAF,0.0
00-0033954,2019,1,ILB,0.0
00-0032763,2023,14,NT,0.0
00-0036395,2022,2,SAF,0.0
00-0036406,2022,2,OT,0.0
00-0036403,2022,2,DE,0.0
00-0032762,2023,14,DE,0.0
00-0033952,2021,4,DT,0.0
00-0033935,2021,4,DE,0.0
00-0030565,2023,2,QB,23.12
00-0033941,2021,4,SAF,0.0
00-0033926,2021,4,CB,0.0
00-0033932,2021,4,WR,17.6
00-0033945,2021,4,DE,0.0
00-0033947,2021,4,DE,0.0
00-0033943,2021,4,WR,11.9
00-0033954,2021,4,ILB,0.0
00-0033950,2021,4,RB,2.9000000000000004
00-0034903,2021,13,DB,0.0
00-0034375,2021,13,OLB,0.0
00-0034350,2021,13,LB,0.0
00-0034677,2021,13,DT,0.0
00-0035927,2021,13,DT,0.0
00-0032889,2023,14,DE,0.0
00-0032759,2023,14,DT,0.0
00-0032803,2023,14,CB,0.0
00-0032764,2023,14,RB,18.1
00-0037741,2025,3,WR,1.7000000000000002
00-0037745,2025,3,WR,0.0
00-0032688,2020,9,WR,15.3
00-0031095,2023,2,OT,0.0
00-0034159,2021,4,TE,2.5
00-0034160,2021,4,P,0.0
00-0033955,2021,4,RB,16.5
00-0032939,2023,14,S,0.0
00-0034388,2021,13,CB,0.0
00-0036409,2022,2,LB,0.0
00-0036413,2022,2,DE,0.0
00-0033964,2021,4,DE,0.0
00-0034011,2021,4,TE,4.9
00-0034145,2021,4,DB,0.0
00-0034051,2021,4,LS,0.0
00-0034096,2021,4,DB,0.0
00-0035542,2021,13,DB,0.0
00-0034495,2021,13,G,0.0
00-0036754,2021,13,TE,10.8
00-0033025,2020,9,RB,3.2
00-0036670,2021,13,RB,1.8
00-0034854,2021,13,WR,1.9
00-0034745,2021,13,DB,0.0
00-0036748,2021,13,CB,0.0
00-0035531,2021,13,DE,0.0
00-0034801,2021,13,LB,0.0
00-0036624,2021,13,DT,0.0
00-0031040,2023,2,OLB,0.0
00-0032890,2023,14,CB,0.0
00-0037759,2025,3,DE,0.0
00-0034096,2019,1,DB,0.0
00-0034162,2019,1,P,0.0
00-0034163,2019,1,DE,0.0
00-0036425,2022,2,RB,-2.0
00-0037809,2025,3,TE,11.600000000000001
00-0034265,2021,4,CB,0.0
00-0034270,2021,4,TE,5.8
00-0034163,2021,4,DE,0.0
00-0034161,2021,4,K,0.0
00-0034164,2021,4,RB,0.0
00-0034234,2021,4,DT,0.0
00-0034275,2021,4,DT,0.0
00-0034204,2021,4,OLB,0.0
00-0036964,2021,13,LB,0.0
00-0033289,2020,9,CB,0.0
00-0036249,2021,13,DE,0.0
00-0037808,2025,3,LB,0.0
00-0033064,2023,14,DE,0.0
00-0033093,2023,14,DE,0.0
00-0033090,2023,14,TE,19.0
00-0033077,2023,14,QB,17.94
00-0033109,2023,14,NT,0.0
00-0033103,2023,14,CB,0.0
00-0033040,2023,14,WR,10.100000000000001
00-0037816,2025,3,WR,4.5
00-0031260,2023,2,TE,10.2
00-0033123,2023,14,DE,0.0
00-0036469,2022,2,K,0.0
00-0036441,2022,2,LB,0.0
00-0034302,2021,4,LB,0.0
00-0034301,2021,4,RB,13.8
00-0034297,2021,4,WR,4.300000000000001
00-0034333,2021,4,NT,0.0
00-0034334,2021,4,DB,0.0
00-0034461,2021,13,DT,0.0
00-0035906,2021,13,LB,0.0
00-0035588,2021,13,C,0.0
00-0036322,2021,13,WR,35.6
00-0035976,2021,13,WR,0.0
00-0035984,2021,13,LB,0.0
00-0036330,2021,13,CB,0.0
00-0036335,2021,13,LB,0.0
00-0033546,2020,9,DE,0.0
00-0031254,2023,2,DT,0.0
00-0033120,2023,14,NT,0.0
00-0033246,2023,14,TE,1.4
00-0033132,2023,14,FS,0.0
00-0033280,2023,14,RB,16.3
00-0038407,2024,1,CB,0.0
00-0037823,2025,3,LB,0.0
00-0037840,2025,3,RB,19.200000000000003
00-0037837,2025,3,WR,12.4
00-0031296,2023,2,ILB,0.0
00-0036501,2022,2,CB,0.0
00-0033303,2023,14,K,0.0
00-0036482,2022,2,WR,3.3000000000000003
00-0036504,2022,2,CB,0.0
00-0031280,2023,2,QB,6.720000000000001
00-0034359,2021,4,DE,0.0
00-0034354,2021,4,DE,0.0
00-0034351,2021,4,TE,16.6
00-0034377,2021,4,CB,0.0
00-0034381,2021,4,OLB,0.0
00-0034375,2021,4,OLB,0.0
00-0033875,2020,9,OLB,0.0
00-0034360,2021,4,LB,0.0
00-0034374,2021,4,FS,0.0
00-0034357,2021,4,SAF,0.0
00-0036350,2021,13,DE,0.0
00-0036338,2021,13,LB,0.0
00-0034450,2021,13,K,0.0
00-0036976,2021,13,OT,0.0
00-0036251,2021,13,RB,5.300000000000001
00-0034673,2021,13,MLB,0.0
00-0033297,2023,14,DT,0.0
00-0033336,2023,14,LB,0.0
00-0033347,2023,14,DT,0.0
00-0033381,2023,14,DT,0.0
00-0033319,2023,14,QB,3.3200000000000003
00-0037842,2025,3,CB,0.0
00-0033526,2023,14,RB,9.4
00-0036553,2022,2,LB,0.0
00-0036550,2022,2,WR,20.8
00-0036510,2022,2,TE,0.0
00-0034407,2021,4,WR,1.2
00-0034384,2021,4,CB,0.0
00-0034419,2021,4,WR,2.5
00-0034389,2021,4,DB,0.0
00-0034413,2021,4,LB,0.0
00-0034397,2021,4,DT,0.0
00-0033571,2021,13,OLB,0.0
00-0034514,2021,13,DB,0.0
00-0035230,2021,13,DT,0.0
00-0034376,2021,13,CB,0.0
00-0033598,2021,13,DT,0.0
00-0033954,2020,9,ILB,0.0
00-0031345,2023,2,QB,7.5
00-0033511,2023,14,C,0.0
00-0033512,2023,14,S,0.0
00-0033439,2023,14,TE,1.4
00-0033445,2023,14,LB,0.0
00-0033547,2023,14,ILB,0.0
00-0033549,2023,14,MLB,0.0
00-0038041,2025,3,TE,21.200000000000003
00-0038496,2024,1,WR,0.0
00-0038043,2025,3,CB,0.0
00-0038040,2025,3,RB,3.3000000000000003
00-0031411,2023,2,LB,0.0
00-0033551,2023,14,CB,0.0
00-0034490,2021,4,LB,0.0
00-0036613,2022,2,WR,40.1
00-0036564,2022,2,SAF,0.0
00-0034496,2021,4,DB,0.0
00-0034431,2021,4,OLB,0.0
00-0034446,2021,4,CB,0.0
00-0034516,2021,4,CB,0.0
00-0034437,2021,4,P,0.0
00-0034440,2021,4,RB,5.3
00-0034391,2021,13,CB,0.0
00-0036563,2022,2,CB,0.0
00-0034234,2020,9,DT,0.0
00-0036162,2021,13,K,0.0
00-0036590,2022,2,TE,1.6
00-0031404,2023,2,DB,0.0
00-0033579,2023,14,FS,0.0
00-0033566,2023,14,DB,0.0
00-0033570,2023,14,MLB,0.0
00-0033582,2023,14,DT,0.0
00-0033555,2023,14,WR,1.4
00-0033589,2023,14,WR,2.1
00-0033595,2023,14,DE,0.0
00-0038106,2025,3,DT,0.0
00-0038506,2024,1,DT,0.0
00-0038104,2025,3,WR,18.1
00-0033784,2023,14,FS,0.0
00-0036620,2022,2,WR,1.6
00-0034674,2021,4,OLB,0.0
00-0034623,2021,4,DB,0.0
00-0034680,2021,4,DB,0.0
00-0034676,2021,4,WR,10.9
00-0034527,2021,4,DB,0.0
00-0034591,2021,4,DB,0.0
00-0034652,2021,4,WR,7.2
00-0036972,2021,13,QB,0.45999999999999996
00-0035624,2021,13,TE,0.0
00-0035657,2021,13,RB,17.1
00-0029239,2021,13,RB,6.5
00-0027647,2021,13,FS,0.0
00-0034374,2020,9,FS,0.0
00-0031492,2023,2,K,0.0
00-0033792,2023,14,FS,0.0
00-0033770,2023,14,DB,0.0
00-0033854,2023,14,RB,2.1
00-0033857,2023,14,WR,13.0
00-0033860,2023,14,DT,0.0
00-0033787,2023,14,K,0.0
00-0033858,2023,14,TE,6.7
00-0033702,2023,14,K,0.0
00-0038119,2025,3,CB,0.0
00-0038117,2025,3,WR,3.6
00-0033895,2023,14,TE,8.9
00-0036629,2022,2,SAF,0.0
00-0036624,2022,2,DT,0.0
00-0034686,2021,4,WR,2.8
00-0034683,2021,4,CB,0.0
00-0034730,2021,4,DB,0.0
00-0034746,2021,4,DT,0.0
00-0034735,2021,4,TE,0.0
00-0034743,2021,4,ILB,0.0
00-0034591,2021,13,DB,0.0
00-0034385,2021,13,LB,0.0
00-0036087,2021,13,CB,0.0
00-0036981,2021,13,DT,0.0
00-0033947,2021,13,DE,0.0
00-0031938,2021,13,DT,0.0
00-0034577,2020,9,QB,2.48
00-0031547,2023,2,WR,11.7
00-0033878,2023,14,CB,0.0
00-0033869,2023,14,QB,20.6
00-0033886,2023,14,OLB,0.0
00-0033883,2023,14,FS,0.0
00-0033877,2023,14,FS,0.0
00-0038123,2025,3,SAF,0.0
00-0038542,2024,1,RB,16.1
00-0038121,2025,3,CB,0.0
00-0038120,2025,3,RB,9.2
00-0036630,2022,2,WR,1.9
00-0034787,2021,4,LB,0.0
00-0034790,2021,4,FS,0.0
00-0034754,2021,4,ILB,0.0
00-0034780,2021,4,CB,0.0
00-0034789,2021,4,FS,0.0
00-0034756,2021,4,CB,0.0
00-0034778,2021,4,CB,0.0
00-0034760,2021,4,DT,0.0
00-0033716,2021,13,LB,0.0
00-0035645,2021,13,WR,0.0
00-0034775,2020,9,WR,23.3
00-0036212,2021,13,QB,17.86
00-0038134,2025,3,RB,18.0
00-0033935,2023,14,DE,0.0
00-0033923,2023,14,RB,10.0
00-0033908,2023,14,WR,25.5
00-0033927,2023,14,DB,0.0
00-0033905,2023,14,DT,0.0
00-0033929,2023,14,DT,0.0
00-0033928,2023,14,CB,0.0
00-0033921,2023,14,WR,10.3
00-0033940,2023,14,DT,0.0
00-0038133,2025,3,DE,0.0
00-0038544,2024,1,WR,6.800000000000001
00-0038127,2025,3,DE,0.0
00-0034796,2021,4,QB,19.44
00-0034818,2021,4,NT,0.0
00-0034815,2021,4,MLB,0.0
00-0034816,2021,4,RB,8.5
00-0034810,2021,4,DE,0.0
00-0036637,2022,2,TE,3.2
00-0036638,2022,2,SAF,0.0
00-0034806,2021,4,LB,0.0
00-0034801,2021,4,LB,0.0
00-0034798,2021,4,TE,2.6
00-0034800,2021,4,DE,0.0
00-0034805,2021,4,DE,0.0
00-0036613,2021,13,WR,18.0
00-0034917,2020,9,LS,0.0
00-0034829,2021,13,TE,11.600000000000001
00-0036020,2021,13,RB,2.3000000000000003
00-0037004,2021,13,TE,1.8
00-0036998,2021,13,SAF,0.0
00-0035231,2021,13,DT,0.0
00-0032442,2021,13,OLB,0.0
00-0036213,2021,13,DT,0.0
00-0034285,2021,13,DT,0.0
00-0036934,2021,13,LB,0.0
00-0033939,2021,13,LB,0.0
00-0033945,2023,14,DE,0.0
00-0033941,2023,14,SAF,0.0
00-0033947,2023,14,DE,0.0
00-0038549,2024,1,CB,0.0
00-0034116,2023,14,DB,0.0
00-0036654,2022,2,RB,0.9
00-0034843,2021,4,CB,0.0
00-0031584,2023,2,S,0.0
00-0034834,2021,4,DE,0.0
00-0034844,2021,4,RB,29.6
00-0034825,2021,4,LB,0.0
00-0034831,2021,4,DE,0.0
00-0034828,2021,4,LB,0.0
00-0035535,2021,13,WR,3.3
00-0034844,2021,13,RB,13.4
00-0032972,2021,13,RB,9.4
00-0036167,2021,13,LB,0.0
00-0036899,2021,13,CB,0.0
00-0036388,2021,13,SAF,0.0
00-0035683,2021,13,DT,0.0
00-0035279,2020,9,DE,0.0
00-0034162,2023,14,P,0.0
00-0033952,2023,14,DT,0.0
00-0034203,2023,14,CB,0.0
00-0034051,2023,14,LS,0.0
00-0034160,2023,14,P,0.0
00-0038390,2025,3,LB,0.0
00-0038554,2024,1,SAF,0.0
00-0038387,2025,3,DE,0.0
00-0038392,2025,3,SAF,0.0
00-0035190,2020,9,P,0.0
00-0034846,2021,4,OLB,0.0
00-0034270,2023,14,TE,9.7
00-0034857,2021,4,QB,20.020000000000003
00-0034909,2021,4,K,0.0
00-0034887,2021,4,LB,0.0
00-0034902,2021,4,LB,0.0
00-0036695,2022,2,DT,0.0
00-0036671,2022,2,WR,1.6
00-0034869,2021,4,QB,31.54
00-0034903,2021,4,DB,0.0
00-0034858,2021,4,S,0.0
00-0034847,2021,4,OT,0.0
00-0034941,2021,4,P,0.0
00-0031933,2021,13,DE,0.0
00-0032763,2021,13,NT,0.0
00-0033058,2021,13,ILB,0.0
00-0034360,2021,13,LB,0.0
00-0036845,2021,13,LB,0.0
00-0031553,2021,13,ILB,0.0
00-0036400,2021,13,LB,0.0
00-0034435,2021,13,DB,0.0
00-0032943,2021,13,P,0.0
00-0026858,2021,13,K,0.0
00-0031610,2023,2,TE,13.600000000000001
00-0034277,2023,14,SAF,0.0
00-0034248,2023,14,DB,0.0
00-0038555,2024,1,RB,7.300000000000001
00-0035292,2020,9,ILB,0.0
00-0034286,2023,14,WR,1.4
00-0036816,2022,2,K,0.0
00-0036727,2022,2,RB,1.2
00-0034972,2021,4,RB,2.0
00-0034993,2021,4,SAF,0.0
00-0034983,2021,4,WR,16.5
00-0034973,2021,4,DE,0.0
00-0034960,2021,4,WR,16.8
00-0037013,2021,13,QB,21.04
00-0036980,2021,13,WR,20.6
00-0031941,2021,13,WR,10.2
00-0035537,2021,13,RB,3.5
00-0033871,2021,13,WR,3.5
00-0036255,2021,13,WR,1.4
00-0036754,2022,2,TE,3.5
00-0035640,2020,9,WR,23.8
00-0031898,2023,2,LB,0.0
00-0034342,2023,14,G,0.0
00-0034347,2023,14,G,0.0
00-0034351,2023,14,TE,7.0
00-0034357,2023,14,SAF,0.0
00-0034320,2023,14,DE,0.0
00-0038558,2024,1,TE,1.5
00-0038398,2025,3,DT,0.0
00-0038408,2025,3,DB,0.0
00-0035642,2020,9,DE,0.0
00-0036850,2022,2,DE,0.0
00-0034386,2023,14,WR,2.8
00-0036867,2022,2,DE,0.0
00-0035190,2021,4,P,0.0
00-0035215,2021,4,WR,10.2
00-0035048,2021,4,LB,0.0
00-0035189,2021,4,K,0.0
00-0035140,2021,4,WR,6.1000000000000005
00-0035166,2021,4,LB,0.0
00-0035139,2021,4,DB,0.0
00-0035208,2021,4,WR,2.5
00-0035510,2021,13,WR,0.0
00-0036510,2021,13,TE,0.0
00-0035187,2021,13,RB,3.1
00-0035705,2020,9,SAF,0.0
00-0036149,2021,13,CB,0.0
00-0038440,2025,3,RB,6.0
00-0031941,2023,2,WR,0.0
00-0034374,2023,14,FS,0.0
00-0034359,2023,14,DE,0.0
00-0034364,2023,14,TE,1.3
00-0034387,2023,14,DT,0.0
00-0034385,2023,14,LB,0.0
00-0034373,2023,14,DE,0.0
00-0034360,2023,14,LB,0.0
00-0034371,2023,14,DE,0.0
00-0038428,2025,3,K,0.0
00-0034397,2023,14,DT,0.0
00-0036874,2022,2,CB,0.0
00-0036876,2022,2,TE,3.4000000000000004
00-0036877,2022,2,WR,0.0
00-0035227,2021,4,SAF,0.0
00-0035229,2021,4,TE,8.2
00-0035233,2021,4,OT,0.0
00-0035243,2021,4,RB,7.7
00-0035222,2021,4,TE,2.0
00-0035219,2021,4,DT,0.0
00-0036329,2021,13,SAF,0.0
00-0035680,2021,13,LB,0.0
00-0036002,2021,13,DB,0.0
00-0035718,2021,13,DT,0.0
00-0034275,2021,13,DT,0.0
00-0034418,2023,14,WR,5.0
00-0034430,2023,14,LB,0.0
00-0032052,2023,2,DE,0.0
00-0034433,2023,14,RB,0.30000000000000004
00-0034450,2023,14,K,0.0
00-0034429,2023,14,OT,0.0
00-0034414,2023,14,RB,0.9
00-0034419,2023,14,WR,3.3
00-0038465,2025,3,WR,0.0
00-0038568,2024,1,CB,0.0
00-0038541,2025,3,DE,0.0
00-0036130,2020,9,DT,0.0
00-0034500,2023,14,LB,0.0
00-0035253,2021,4,SAF,0.0
00-0036894,2022,2,TE,12.2
00-0032104,2023,2,RB,1.5
00-0035292,2021,4,ILB,0.0
00-0036893,2022,2,RB,13.9
00-0036883,2022,2,DT,0.0
00-0036255,2020,9,WR,10.2
00-0036888,2022,2,SAF,0.0
00-0035249,2021,4,TE,0.0
00-0035246,2021,4,WR,0.0
00-0035329,2021,4,TE,9.7
00-0035262,2021,4,LB,0.0
00-0035316,2021,4,LB,0.0
00-0035280,2021,4,P,0.0
00-0035259,2021,4,TE,0.0
00-0035286,2021,4,LB,0.0
00-0033096,2021,13,DE,0.0
00-0032413,2021,13,DE,0.0
00-0036505,2021,13,DT,0.0
00-0036880,2022,2,OT,0.0
00-0034485,2023,14,DB,0.0
00-0034514,2023,14,DB,0.0
00-0034515,2023,14,DB,0.0
00-0038542,2025,3,RB,16.1
00-0038576,2024,1,WR,1.5
00-0038543,2025,3,WR,20.6
00-0034351,2019,1,TE,3.6
00-0032164,2023,2,DT,0.0
00-0034613,2023,14,TE,10.1
00-0034614,2023,14,RB,0.0
00-0038546,2025,3,DE,0.0
00-0035457,2021,4,WR,0.0
00-0036916,2022,2,DE,0.0
00-0035378,2021,4,SAF,0.0
00-0035383,2021,4,G,0.0
00-0035513,2021,4,DE,0.0
00-0033770,2021,13,DB,0.0
00-0036912,2022,2,WR,15.0
00-0036503,2021,13,LB,0.0
00-0034351,2021,13,TE,28.5
00-0036912,2021,13,WR,3.5
00-0035243,2021,13,RB,17.200000000000003
00-0036919,2021,13,RB,19.700000000000003
00-0030062,2021,13,CB,0.0
00-0031898,2021,13,LB,0.0
00-0036320,2020,9,P,1.12
00-0036919,2022,2,RB,2.8
00-0036914,2022,2,DE,0.0
00-0032165,2023,2,CB,0.0
00-0032129,2023,2,MLB,0.0
00-0034591,2023,14,DB,0.0
00-0034573,2023,14,CB,0.0
00-0038577,2024,1,LB,0.0
00-0038549,2025,3,CB,0.0
00-0034760,2023,14,DT,0.0
00-0035547,2021,4,TE,7.2
00-0035533,2021,4,ILB,0.0
00-0038551,2025,3,RB,5.6
00-0035542,2021,4,DB,0.0
00-0035525,2021,4,LB,0.0
00-0035594,2021,4,RB,0.5
00-0035537,2021,4,RB,3.3
00-0034377,2021,13,CB,0.0
00-0031799,2021,13,DB,0.0
00-0029653,2021,13,DT,0.0
00-0033876,2021,13,DE,0.0
00-0028899,2021,13,FS,0.0
00-0033109,2021,13,NT,0.0
00-0034381,2021,13,OLB,0.0
00-0036917,2021,13,CB,0.0
00-0032402,2021,13,DT,0.0
00-0027114,2021,13,P,0.0
00-0036382,2020,9,WR,0.0
00-0034777,2023,14,WR,4.6
00-0032197,2023,2,LB,0.0
00-0034639,2023,14,CB,0.0
00-0034764,2023,14,WR,13.8
00-0034754,2023,14,ILB,0.0
00-0034681,2023,14,RB,7.800000000000001
00-0034778,2023,14,CB,0.0
00-0032211,2023,2,WR,25.9
00-0035657,2021,4,RB,4.6
00-0035624,2021,4,TE,2.0
00-0034780,2023,14,CB,0.0
00-0035642,2021,4,DE,0.0
00-0036941,2022,2,SAF,0.0
00-0036940,2022,2,LB,0.0
00-0035638,2021,4,CB,0.0
00-0035625,2021,4,SAF,0.0
00-0035640,2021,4,WR,16.5
00-0032200,2023,2,WR,0.0
00-0035654,2021,4,DE,0.0
00-0035645,2021,4,WR,0.0
00-0024333,2020,10,K,0.0
00-0035643,2021,4,DT,0.0
00-0027656,2021,13,TE,21.8
00-0026968,2021,13,K,0.0
00-0034981,2021,13,TE,4.4
00-0026189,2021,13,WR,2.4000000000000004
00-0029261,2021,13,CB,0.0
00-0034973,2021,13,DE,0.0
00-0035133,2021,13,CB,0.0
00-0036934,2022,2,LB,0.0
00-0036927,2022,2,LB,0.0
00-0034779,2023,14,LB,0.0
00-0034782,2023,14,DT,0.0
00-0034787,2023,14,LB,0.0
00-0038552,2025,3,CB,0.0
00-0034818,2023,14,NT,0.0
00-0032234,2023,2,G,0.0
00-0035662,2021,4,WR,19.1
00-0035670,2021,4,LB,0.0
00-0035677,2021,4,FS,0.0
00-0035674,2021,4,DT,0.0
00-0035672,2021,4,LB,0.0
00-0035659,2021,4,WR,30.3
00-0031800,2021,13,QB,14.84
00-0035286,2021,13,LB,0.0
00-0036614,2021,13,LB,0.0
00-0038596,2024,1,SAF,0.0
00-0031844,2021,13,DB,0.0
00-0036703,2021,13,K,0.0
00-0034396,2021,14,LB,0.0
00-0034382,2021,14,LB,0.0
00-0027867,2020,10,LB,0.0
00-0034807,2023,14,DE,0.0
00-0032379,2023,2,CB,0.0
00-0034790,2023,14,FS,0.0
00-0034800,2023,14,DE,0.0
00-0034817,2023,14,OT,0.0
00-0034796,2023,14,QB,31.64
00-0034789,2023,14,FS,0.0
00-0034815,2023,14,MLB,0.0
00-0034798,2023,14,TE,3.6
00-0038560,2025,3,SAF,0.0
00-0038557,2025,3,LB,0.0
00-0034831,2023,14,DE,0.0
00-0035681,2021,4,SAF,0.0
00-0036967,2022,2,DE,0.0
00-0036963,2022,2,WR,39.400000000000006
00-0036964,2022,2,LB,0.0
00-0035678,2021,4,DE,0.0
00-0035687,2021,4,ILB,0.0
00-0035697,2021,4,LB,0.0
00-0035684,2021,4,CB,0.0
00-0035700,2021,4,RB,10.7
00-0035680,2021,4,LB,0.0
00-0034411,2021,14,WR,10.4
00-0030387,2021,14,LB,0.0
00-0032385,2023,2,WR,1.4
00-0030757,2021,14,DT,0.0
00-0028660,2020,10,K,0.0
00-0030471,2021,14,S,0.0
00-0034843,2023,14,CB,0.0
00-0034844,2023,14,RB,23.1
00-0034846,2023,14,OLB,0.0
00-0034854,2023,14,WR,2.8
00-0034855,2023,14,QB,20.060000000000002
00-0034825,2023,14,LB,0.0
00-0038567,2025,3,K,0.0
00-0038597,2024,1,RB,5.300000000000001
00-0038570,2025,3,LB,0.0
00-0038563,2025,3,WR,40.9
00-0032416,2023,2,DE,0.0
00-0036980,2022,2,WR,6.5
00-0032398,2023,2,WR,5.9
00-0034857,2023,14,QB,20.52
00-0035742,2021,4,P,0.0
00-0034399,2021,14,G,0.0
00-0031382,2021,14,WR,15.100000000000001
00-0035757,2021,4,LS,0.0
00-0035831,2021,4,RB,20.6
00-0035827,2021,4,LS,0.0
00-0035717,2021,4,DE,0.0
00-0035707,2021,4,LB,0.0
00-0035718,2021,4,DT,0.0
00-0031364,2021,14,OLB,0.0
00-0033868,2021,14,DE,0.0
00-0034019,2021,14,DT,0.0
00-0034355,2021,14,SAF,0.0
00-0029607,2020,10,OLB,0.0
00-0033969,2021,14,DE,0.0
00-0030648,2021,14,OT,0.0
00-0030513,2021,14,RB,6.1
00-0030511,2021,14,DE,0.0
00-0031346,2021,14,DT,0.0
00-0032401,2023,2,OLB,0.0
00-0038603,2024,1,DE,0.0
00-0038606,2024,1,WR,1.3
00-0038576,2025,3,WR,0.0
00-0038574,2025,3,DE,0.0
00-0032454,2023,2,S,0.0
00-0032437,2023,2,OLB,0.0
00-0036998,2022,2,SAF,0.0
00-0037002,2022,2,G,0.0
00-0035133,2023,14,CB,0.0
00-0035957,2021,4,RB,9.8
00-0036037,2021,4,SAF,0.0
00-0035849,2021,4,K,0.0
00-0035890,2021,4,DE,0.0
00-0035908,2021,4,FB,0.0
00-0032442,2023,2,OLB,0.0
00-0035903,2021,4,DE,0.0
00-0032942,2021,14,CB,0.0
00-0029597,2021,14,K,0.0
00-0033921,2021,14,WR,20.5
00-0031408,2021,14,WR,21.1
00-0033856,2021,14,RB,23.200000000000003
00-0034902,2023,14,LB,0.0
00-0030092,2020,10,P,0.0
00-0035190,2023,14,P,0.0
00-0034874,2023,14,ILB,0.0
00-0035202,2023,14,LB,0.0
00-0035144,2023,14,LB,0.0
00-0035208,2023,14,WR,3.8000000000000003
00-0034941,2023,14,P,0.0
00-0038596,2025,3,SAF,0.0
00-0038591,2025,3,DE,0.0
00-0038588,2025,3,SAF,0.0
00-0035250,2023,14,RB,12.5
00-0037034,2022,2,CB,0.0
00-0036130,2021,4,DT,0.0
00-0037079,2022,2,CB,0.0
00-0037012,2022,2,QB,2.5
00-0037084,2022,2,LB,0.0
00-0037008,2022,2,CB,0.0
00-0036040,2021,4,TE,10.0
00-0036167,2021,4,LB,0.0
00-0036076,2021,4,LB,0.0
00-0030573,2020,10,DT,0.0
00-0030566,2020,10,FS,0.0
00-0036096,2021,4,RB,-1.0
00-0036159,2021,4,LB,0.0
00-0036149,2021,4,CB,0.0
00-0036151,2021,4,DE,0.0
00-0036182,2021,4,WR,5.9
00-0036171,2021,4,C,0.0
00-0031273,2021,14,TE,3.1
00-0029562,2021,14,OLB,0.0
00-0031016,2021,14,CB,0.0
00-0032463,2023,2,NT,0.0
00-0035249,2023,14,TE,0.0
00-0035236,2023,14,CB,0.0
00-0038600,2025,3,LB,0.0
00-0038606,2025,3,WR,7.4
00-0038608,2025,3,WR,4.800000000000001
00-0035276,2023,14,LB,0.0
00-0037155,2022,2,SAF,0.0
00-0037184,2022,2,LB,0.0
00-0037132,2022,2,WR,0.0
00-0036222,2021,4,CB,0.0
00-0036219,2021,4,WR,9.4
00-0036239,2021,4,LB,0.0
00-0036198,2021,4,G,0.0
00-0036231,2021,4,SAF,0.0
00-0036240,2021,4,DB,0.0
00-0031101,2021,14,LB,0.0
00-0035689,2021,14,TE,19.0
00-0034782,2021,14,DT,0.0
00-0033598,2021,14,DT,0.0
00-0032660,2021,14,DT,0.0
00-0035363,2021,14,LB,0.0
00-0031236,2020,10,WR,9.9
00-0024243,2021,14,TE,9.100000000000001
00-0035292,2023,14,ILB,0.0
00-0032569,2023,2,K,0.0
00-0035301,2023,14,SAF,0.0
00-0035277,2023,14,CB,0.0
00-0035298,2023,14,WR,0.0
00-0035316,2023,14,LB,0.0
00-0038623,2025,3,DT,0.0
00-0038628,2025,3,SAF,0.0
00-0038613,2025,3,SAF,0.0
00-0038621,2025,3,WR,2.7
00-0037190,2022,2,CB,0.0
00-0035645,2023,14,WR,0.0
00-0032655,2023,2,DE,0.0
00-0035357,2023,14,CB,0.0
00-0038642,2025,3,CB,0.0
00-0036253,2021,4,SAF,0.0
00-0036262,2021,4,DT,0.0
00-0036254,2021,4,WR,0.0
00-0036261,2021,4,WR,2.5
00-0036260,2021,4,DT,0.0
00-0036247,2021,4,WR,11.0
00-0036241,2021,4,CB,0.0
00-0036250,2021,14,TE,0.0
00-0031584,2021,14,S,0.0
00-0034468,2021,14,DB,0.0
00-0034967,2021,14,DE,0.0
00-0034984,2021,14,DE,0.0
00-0031433,2020,10,OT,0.0
00-0035642,2023,14,DE,0.0
