player_id,game_id,season,week,y_true,y_pred,fold_idx,xgb_pred,lgbm_pred,catboost_pred,tft_pred
00-0034753,2021_11_BAL_CHI,2021,11,15.3,12.322961521477044,0,11.403138,11.49844812394753,11.752220959477471,2.4906170438043773e-05
00-0034798,2021_11_MIA_NYJ,2021,11,7.7,5.48126053710351,0,5.9594064,7.019262469401991,6.132306268147763,21.950645446777344
00-0034829,2021_11_MIA_NYJ,2021,11,10.0,10.602432907272245,0,10.963226,10.461735060150222,10.928493360840244,13.16174602508545
00-0034981,2021_11_CIN_LV,2021,11,8.9,4.981162813013777,0,4.9612093,4.940440381484864,4.84094265758994,-0.0010193864582106
00-0035229,2021_11_DET_CLE,2021,11,11.1,9.184726438913568,0,9.671365,9.79776668065082,9.900113036570646,22.20730209350586
00-0035329,2021_11_PIT_LAC,2021,11,7.800000000000001,4.45044994076704,0,4.0867257,4.787597212918257,4.154077150750135,-1.398078165948391e-05
00-0035624,2021_11_NE_ATL,2021,11,3.4000000000000004,5.434932029022686,0,4.418224,5.05296076388285,5.4820535844280345,5.330073356628418
00-0035631,2021_11_CIN_LV,2021,11,1.3,3.7744634219569777,0,4.10601,3.8036081497947625,3.7649259063748817,-0.0001404879731126
00-0035689,2021_11_IND_BUF,2021,11,14.0,8.579970057952899,0,12.354438,10.23736445108349,8.378927298657603,-5.598063580691814e-06
00-0036232,2021_11_DET_CLE,2021,11,0.0,4.35017004511407,0,4.2642508,4.847401051438665,4.16157535962939,1.7337146997451782
00-0036290,2021_11_BAL_CHI,2021,11,2.2,10.642240953512747,0,9.062128,9.665197847905324,10.10826158773818,9.565585060045125e-06
00-0036422,2021_11_NO_PHI,2021,11,16.8,7.797458932545229,0,7.146314,7.177884622079343,7.527516885087972,-0.0001256670657312
00-0036876,2021_11_IND_BUF,2021,11,1.8,4.050048429170946,0,3.840236,4.956994594517303,3.6443267507199386,0.3659405708312988
00-0036894,2021_11_PIT_LAC,2021,11,11.1,8.003014567532013,0,7.6079698,8.53680201241131,7.383940984767602,-0.0671639442443847
00-0036970,2021_11_NE_ATL,2021,11,5.9,11.367753679893998,0,10.561981,10.07178121422039,11.117290538453936,1.3182430267333984
00-0037005,2021_11_WAS_CAR,2021,11,5.5,5.024231311386546,0,4.407599,4.7338151295343245,4.899618367154355,0.9510953426361084
00-0027061,2021_12_LAC_DEN,2021,12,10.5,7.488311356668371,0,8.578959,8.028033290843908,7.738838587191171,9.438590049743652
00-0027656,2021_12_TB_IND,2021,12,19.3,12.529787887418152,0,11.320813,12.02722721408914,11.780744265218718,-0.0004046473768539
00-0028097,2021_12_ATL_JAX,2021,12,0.0,3.6841470988026725,0,2.61655,4.210544281469207,3.3700734623076167,2.301080226898194
00-0030181,2021_12_TB_IND,2021,12,20.1,5.965851757484002,0,4.5005617,5.546521523951665,5.63667259964928,0.7153264284133911
00-0031260,2021_12_SEA_WAS,2021,12,6.1,10.30371986859521,0,8.920679,9.535438696240371,10.247781778831415,8.508735656738281
00-0031484,2021_12_ATL_JAX,2021,12,2.1,3.6464924801275242,0,2.3828275,3.378816276797983,3.427986476760397,-9.041104931384325e-08
00-0031585,2021_12_TEN_NE,2021,12,2.0,4.415151857551264,0,4.362272,4.414363794148205,4.29467766417396,-0.0002756760222837
00-0032134,2021_12_PIT_CIN,2021,12,3.9,5.200915937055728,0,4.626433,5.228270065936576,5.422792881072404,8.952917098999023
00-0032392,2021_12_CLE_BAL,2021,12,0.0,9.967820165177049,0,13.000042,9.285046133994715,10.297543888763784,0.0005526048480533
00-0033090,2021_12_TEN_NE,2021,12,3.6,10.33471923660295,0,11.168244,9.93728310236944,10.108670300354673,0.0001115253689931
00-0033110,2021_12_LA_GB,2021,12,1.3,7.892882589044512,0,10.899446,9.772341956944349,8.652035215233703,19.985692977905273
00-0033288,2021_12_MIN_SF,2021,12,2.3,12.678631741215057,0,11.32061,11.018854790535393,12.272703284155227,-0.0002613647957332
00-0033439,2021_12_NYJ_HOU,2021,12,0.0,5.081562462815708,0,4.6818385,4.719620607388725,5.09717934013089,2.3133084774017334
00-0033455,2021_12_TEN_NE,2021,12,1.7000000000000002,5.830618770926225,0,5.795036,5.5332375558098255,5.713091218703384,-0.0003021878655999
00-0033858,2021_12_TEN_NE,2021,12,8.8,4.279262923936715,0,5.9147816,5.375128989081655,4.949486274422675,14.218022346496582
00-0033881,2021_12_PHI_NYG,2021,12,6.7,9.364652969659616,0,10.485183,9.813074978829906,9.38964711521496,7.139560222625732
00-0033885,2021_12_CLE_BAL,2021,12,12.5,7.121465605800674,0,8.449532,8.11278232013606,7.578678240972199,14.41814422607422
00-0033895,2021_12_SEA_WAS,2021,12,14.7,8.122195219287633,0,7.931825,8.181045514919338,8.971069023089395,22.38606834411621
00-0034159,2021_12_SEA_WAS,2021,12,3.9,4.311645772370498,0,3.4155893,4.6200829226773585,3.9289528108978224,7.152120815590024e-07
00-0034270,2021_12_MIN_SF,2021,12,4.5,9.822656876358067,0,10.1659565,9.638416423314355,9.464566177481457,-0.0001007848331937
00-0034351,2021_12_PHI_NYG,2021,12,1.0,13.353237447210653,0,14.898931,12.449326912009091,13.813230210134432,10.32033920288086
00-0034365,2021_12_CAR_MIA,2021,12,0.0,6.5792526515079315,0,6.0864234,6.903368341999703,6.227066906152354,1.9989280700683592
00-0034383,2021_12_LV_DAL,2021,12,15.6,11.652033540957365,0,14.17148,11.180233393632625,11.692882157444505,-0.0003031056839972
00-0034753,2021_12_CLE_BAL,2021,12,16.5,12.828656276797467,0,13.466765,12.981223641736348,12.20802373165974,-1.1706288205459714e-05
00-0034798,2021_12_CAR_MIA,2021,12,8.5,6.797742918439556,0,8.829223,8.2088058047402,7.712470118915014,22.0485897064209
00-0034829,2021_12_CAR_MIA,2021,12,4.7,10.906590921365318,0,11.670848,11.17159848673222,11.143522995228118,12.92276382446289
00-0034981,2021_12_LV_DAL,2021,12,1.3,9.002838184502782,0,9.412722,9.27202318574682,8.564942985134799,-0.0011395645560696
00-0035222,2021_12_PIT_CIN,2021,12,2.0,5.043270235859566,0,4.880375,5.72470864508106,4.600304771942412,-0.5466134548187256
00-0035229,2021_12_CHI_DET,2021,12,12.5,10.580112627102633,0,8.663267,10.757133210352604,10.838528602396778,21.720516204833984
00-0035329,2021_12_LAC_DEN,2021,12,1.5,4.605287454788781,0,5.0650625,5.162089927785825,4.388608271959361,-0.0002556524123065
00-0035689,2021_12_BUF_NO,2021,12,18.2,12.171765655807796,0,14.560662,11.04906727391659,12.36596111135233,-0.0002238591114291
00-0036290,2021_12_CHI_DET,2021,12,14.5,9.454228321107863,0,10.240814,9.712930777426024,9.063025949194964,-0.0006619442137889
00-0036423,2021_12_LAC_DEN,2021,12,2.2,4.5685115963967515,0,4.7559433,3.7455724245340978,4.985751260934126,4.015496730804443
00-0036894,2021_12_PIT_CIN,2021,12,14.0,9.556276741403874,0,8.568494,9.72049639126513,8.805766780886747,-0.5595812797546387
00-0036970,2021_12_ATL_JAX,2021,12,4.6,11.561477439808762,0,10.743371,11.217560629167371,10.97834260590735,1.2899200916290283
00-0037005,2021_12_CAR_MIA,2021,12,1.4,5.375303310917325,0,5.2439675,5.08218658243262,5.315015806614387,0.8057317733764648
00-0027061,2021_13_LAC_CIN,2021,13,5.9,7.658860305707072,0,8.431422,8.223017718229501,7.850850527839083,9.86841869354248
00-0027656,2021_13_TB_ATL,2021,13,21.8,13.138799583275983,0,13.825404,11.630719512706104,13.055784008103815,-0.0004400018951855
00-0027981,2021_13_NYG_MIA,2021,13,3.8,4.208968704491672,0,4.3118896,4.441883281277221,4.709211356192438,11.46474552154541
00-0030061,2021_13_ARI_CHI,2021,13,2.0,10.059432860430352,0,10.573433,10.963607319430848,10.252536904304982,15.702521324157717
00-0030181,2021_13_IND_HOU,2021,13,2.3,6.789115821302484,0,7.1611614,6.441967835588098,6.724439713500957,0.3930180072784424
00-0030506,2021_13_DEN_KC,2021,13,5.7,14.153189113477882,0,13.273726,14.36822203960804,13.11881971949893,-3.5784716601483524e-05
00-0031260,2021_13_WAS_LV,2021,13,13.8,8.265432785105382,0,7.997669,7.935079076886623,8.353540350498044,7.207634449005127
00-0031690,2021_13_BAL_PIT,2021,13,0.0,2.7129160410941626,0,2.1971436,3.802949172160003,2.9941298401423504,12.922609329223633
00-0031951,2021_13_JAX_LA,2021,13,3.3,8.536921199097225,0,7.389508,8.562510163348318,8.582924447423595,11.931087493896484
00-0032134,2021_13_LAC_CIN,2021,13,5.0,7.840778389270366,0,10.593076,7.6890559799632126,8.585727083827862,8.750597953796387
00-0033095,2021_13_DAL_NO,2021,13,1.9,4.858902987657741,0,6.1804495,5.460225427063124,4.967694784793695,3.285572052001953
00-0033110,2021_13_JAX_LA,2021,13,9.8,8.800022298711895,0,10.894998,10.382683331517685,9.323144909393944,18.398296356201172
00-0033288,2021_13_SF_SEA,2021,13,39.6,11.467390084384963,0,9.023794,11.41266804556818,10.399503725041402,-6.561135523952544e-05
00-0033439,2021_13_IND_HOU,2021,13,4.300000000000001,4.616934204594129,0,4.7124944,4.897838983507617,4.550213439427629,2.311506509780884
00-0033858,2021_13_NE_BUF,2021,13,2.1,5.296761137302877,0,6.311742,6.216275510361203,5.5537599576152274,9.340909004211426
00-0033881,2021_13_NYG_MIA,2021,13,10.1,8.678817659302613,0,9.052458,8.648733744574072,8.615249584408573,4.56285285949707
00-0033895,2021_13_SF_SEA,2021,13,0.7000000000000002,8.016199822518235,0,7.994,9.178222665426258,8.569547663326944,22.8934383392334
00-0034159,2021_13_SF_SEA,2021,13,2.7,4.255310554753374,0,4.3647094,4.720608308567145,4.023889460053834,6.46450644126162e-05
00-0034270,2021_13_MIN_DET,2021,13,12.6,10.322580573427913,0,10.9864435,10.494977898429116,9.875134282625536,-0.0001528511493233
00-0034351,2021_13_PHI_NYJ,2021,13,28.5,11.926569585172395,0,12.543652,12.005514143863818,11.961357476923006,10.051753997802734
00-0034383,2021_13_DAL_NO,2021,13,9.3,11.931853871806904,0,12.909071,11.180233393632625,11.740171582374067,-0.0004375825519673
00-0034753,2021_13_BAL_PIT,2021,13,9.0,12.960890732978772,0,11.570863,12.959192005325972,11.98015385313065,-0.0002538955886848
00-0034798,2021_13_NYG_MIA,2021,13,0.0,4.798876675115341,0,5.37225,5.2063774831392635,5.852368612219059,21.280494689941406
00-0034829,2021_13_NYG_MIA,2021,13,11.6,9.10598629244193,0,10.674752,10.09477249628467,9.357463721395424,12.381471633911133
00-0034981,2021_13_WAS_LV,2021,13,4.4,8.220103840644942,0,8.712943,9.015005037538156,7.679203996275112,-0.0010036908788606
00-0035222,2021_13_BAL_PIT,2021,13,3.0,5.0869647465225425,0,4.3316183,5.264678407484347,4.707632726243283,-0.2416274547576904
00-0035229,2021_13_MIN_DET,2021,13,14.9,9.566583413675282,0,10.997064,10.766329766222547,10.194196874779038,21.25857162475586
00-0035624,2021_13_NE_BUF,2021,13,0.0,4.03487263579994,0,3.091312,4.917904694533646,3.7541634490427143,4.957643508911133
00-0035644,2021_13_DEN_KC,2021,13,7.300000000000001,10.08855819338438,0,8.376712,9.239565649458482,9.52464888415263,-0.0004823931958526
00-0035689,2021_13_NE_BUF,2021,13,3.4000000000000004,11.731023205570501,0,11.786465,10.836672808562367,11.41792817309234,2.6682639145292345e-05
00-0036290,2021_13_ARI_CHI,2021,13,7.1000000000000005,9.689771117821195,0,9.9158745,10.057983860207344,9.134862924604146,-0.0001088352000806
00-0036423,2021_13_DEN_KC,2021,13,5.1,4.995841175075605,0,4.727447,4.311943031250946,5.131867984599546,1.9945039749145508
00-0036876,2021_13_IND_HOU,2021,13,1.6,4.633793707006786,0,4.0641294,4.703165838665333,4.405277903527189,0.5763566493988037
00-0036894,2021_13_BAL_PIT,2021,13,7.6,9.297759590448763,0,8.995568,10.027237126114668,8.538749051626084,-0.1257343292236328
00-0036970,2021_13_TB_ATL,2021,13,8.8,11.207577976983519,0,12.26882,10.743416418962214,11.054246445960086,1.1651029586791992
00-0024243,2021_14_CHI_GB,2021,14,9.1,3.531558184697754,0,3.018105,4.107764929049408,3.6099275632383008,7.367347717285156
00-0027061,2021_14_NYG_LAC,2021,14,8.8,7.774889382799736,0,8.010069,8.050588671844995,7.975127115278723,10.348871231079102
00-0027656,2021_14_BUF_TB,2021,14,11.2,12.327148461614154,0,13.1272135,12.174476996991086,11.874572814403288,-0.0003502047038637
00-0027981,2021_14_NYG_LAC,2021,14,8.600000000000001,4.578968763681581,0,4.4426613,4.565999411953451,5.091346485435,11.534080505371094
00-0028097,2021_14_ATL_CAR,2021,14,2.2,3.379645248876076,0,2.1503954,3.996835442874667,3.013054913603502,2.0964627265930176
00-0030061,2021_14_LA_ARI,2021,14,9.2,10.770065389205282,0,10.496381,10.097646981206648,11.067010991071449,11.973095893859863
00-0030506,2021_14_LV_KC,2021,14,5.7,14.401163205739497,0,14.920053,13.71760909026378,13.924052379012211,-4.23224555561319e-05
00-0031585,2021_14_JAX_TEN,2021,14,1.5,4.304823511887337,0,4.2259407,4.998953645731863,3.956885402384081,-0.0001703007874311
00-0031951,2021_14_JAX_TEN,2021,14,6.1,9.025634725029487,0,9.216642,9.866816661299795,9.18898073706781,14.67259120941162
00-0032134,2021_14_SF_CIN,2021,14,9.6,7.633810257976901,0,9.085697,7.514855838053836,8.188993138518413,9.881078720092772
00-0033288,2021_14_SF_CIN,2021,14,34.1,14.089777311313128,0,13.448306,11.920455080977414,13.896167757019104,-0.0001067802950274
00-0033455,2021_14_JAX_TEN,2021,14,7.4,5.203243536461965,0,4.0216703,5.012652964316717,4.866987785253489,-0.0001994908234337
00-0033611,2021_14_DAL_WAS,2021,14,1.8,7.150861000064797,0,6.377987,6.646684248798968,7.802064011228898,16.48029136657715
00-0033881,2021_14_NYG_LAC,2021,14,1.8,9.454909814399798,0,10.0873,9.531629152153744,9.35826163777222,4.652044296264648
00-0033895,2021_14_SEA_HOU,2021,14,10.8,5.212572468474763,0,5.1211696,6.260431647441252,5.787835834444618,19.424076080322266
00-0034159,2021_14_SEA_HOU,2021,14,5.800000000000001,4.654799730243351,0,4.994869,5.19734119774304,4.415664193792871,-0.0003030774532817
00-0034270,2021_14_PIT_MIN,2021,14,4.0,10.481411531231533,0,10.249049,9.75906062574552,10.141444066128592,0.0001160133542725
00-0034365,2021_14_ATL_CAR,2021,14,0.0,4.807680332970654,0,3.4983566,4.699793290611439,4.586221308351156,2.4571077823638916
00-0034383,2021_14_DAL_WAS,2021,14,1.4,11.865419080236972,0,11.160845,10.803721949059836,11.447712246405928,-0.0002376100601395
00-0034753,2021_14_BAL_CLE,2021,14,28.5,14.423764567962085,0,15.927789,13.446785454392227,14.237416316975136,-0.0002858721418306
00-0034766,2021_14_PIT_MIN,2021,14,2.7,2.6924505632237827,0,3.947748,3.1456784267344395,3.2612775569290497,8.082924842834473
00-0034981,2021_14_LV_KC,2021,14,4.3,7.478216025885245,0,8.228737,7.629953609574457,7.252951211702231,-0.0012087855720892
00-0035329,2021_14_NYG_LAC,2021,14,3.3,5.16064252524937,0,4.5978446,5.33814499778711,4.828156661761395,-0.0001128630974562
00-0035644,2021_14_DET_DEN,2021,14,9.1,10.114036246074257,0,8.831149,9.678942671596714,9.496388357153958,-0.0001377295557176
00-0035689,2021_14_BUF_TB,2021,14,19.0,11.870490247623948,0,17.455305,11.707025571430927,12.401557080871964,-0.0002207858051406
00-0036290,2021_14_CHI_GB,2021,14,4.7,10.180099785885073,0,10.429205,10.537837361657663,9.599034256200603,-0.0002997779520228
00-0036332,2021_14_CHI_GB,2021,14,7.4,5.383423602400451,0,5.5348806,5.125653942273293,5.518933565636113,3.475525379180908
00-0036423,2021_14_DET_DEN,2021,14,15.1,5.405453854709408,0,4.3109045,5.062171133162433,5.322806016915947,3.510765790939331
00-0036628,2021_14_DAL_WAS,2021,14,2.9000000000000004,6.122082980339313,0,6.0181103,6.830870186443907,5.847544975781216,3.6856555938720703
00-0036754,2021_14_DET_DEN,2021,14,5.0,3.856778088882752,0,5.3349414,4.21014534450088,4.1504792720836114,3.320032835006714
00-0036894,2021_14_PIT_MIN,2021,14,11.2,9.458676316070449,0,8.347059,9.157990329475082,8.854876997474056,-0.3738694190979004
00-0036970,2021_14_ATL_CAR,2021,14,11.1,9.55762535722656,0,10.048127,8.71403597855414,9.527708978380003,1.0939993858337402
00-0037005,2021_14_ATL_CAR,2021,14,4.300000000000001,4.902224758638998,0,4.7059565,5.097662723601278,4.718487032308646,1.124507188796997
00-0024243,2021_15_GB_BAL,2021,15,7.0,3.8794017504043907,0,4.3656845,4.419354405591053,4.009829859650184,5.017072677612305
00-0027061,2021_15_KC_LAC,2021,15,6.2,7.647349536412969,0,8.923404,8.081622879244993,8.032708330134351,10.742935180664062
00-0027656,2021_15_NO_TB,2021,15,4.9,13.075033692458518,0,12.464389,11.497083944148338,12.76250497123863,-0.0003544893697835
00-0027981,2021_15_DAL_NYG,2021,15,1.9,3.7880879898122704,0,4.755318,4.493991879767033,4.49405937677674,14.303853034973145
00-0030061,2021_15_ARI_DET,2021,15,13.4,11.271685175996751,0,10.351585,9.884574659328774,11.571613174228204,10.734904289245604
00-0030181,2021_15_NE_IND,2021,15,1.0,8.570753504307174,0,8.53722,8.238861180363035,8.324772790490298,0.8898208141326904
00-0030506,2021_15_KC_LAC,2021,15,41.1,15.049618955471733,0,16.299473,13.922257805647602,14.819051180434696,-0.0003730334574356
00-0031585,2021_15_TEN_PIT,2021,15,1.1,5.5639844841315345,0,4.787256,5.312398711170218,5.302985736876402,-0.000591003568843
00-0031951,2021_15_HOU_JAX,2021,15,10.0,7.230410698266402,0,6.641997,7.875849249130131,7.301006588324248,12.42136287689209
00-0032134,2021_15_CIN_DEN,2021,15,4.8,7.258333718391556,0,6.6598787,7.863475932145532,7.01223952444632,6.6944684982299805
00-0032214,2021_15_NYJ_MIA,2021,15,5.5,3.894414220054845,0,3.8579218,4.451274224050906,4.186735555459844,9.79643440246582
00-0032725,2021_15_KC_LAC,2021,15,2.2,4.1868239403320056,0,6.019168,5.5058853830583,4.696483333031226,11.897363662719728
00-0033090,2021_15_NE_IND,2021,15,25.7,10.08766989207767,0,10.402334,10.50324193195771,9.50689262536888,-0.0003627058467827
00-0033288,2021_15_ATL_SF,2021,15,15.3,14.05484803538802,0,14.755718,14.108776747112133,13.393844520076115,-2.393728937022388e-05
00-0033439,2021_15_HOU_JAX,2021,15,2.5,5.030660946429726,0,6.2146707,6.044021156917593,4.9078064397011065,2.3013498783111572
00-0033611,2021_15_WAS_PHI,2021,15,6.9,7.7029701687949235,0,6.164979,7.880148127222222,7.921095618033435,16.17377281188965
00-0033881,2021_15_DAL_NYG,2021,15,7.300000000000001,10.23080121506587,0,9.241618,9.513559321329614,10.125657447951996,6.481197357177734
00-0033895,2021_15_SEA_LA,2021,15,10.0,8.010706270014918,0,9.400022,9.274508793282871,8.59777829604618,19.15787696838379
00-0034159,2021_15_SEA_LA,2021,15,1.3,5.442828976836943,0,4.299878,4.89971453383043,5.2142017426555505,-0.0003327254089526
00-0034270,2021_15_MIN_CHI,2021,15,1.7000000000000002,9.499189428581353,0,8.892442,9.898811755624946,8.782132096168828,0.0002150597138097
00-0034351,2021_15_WAS_PHI,2021,15,20.5,12.656310835399182,0,13.054339,12.314269806757364,12.764866295006009,10.555753707885742
00-0034364,2021_15_HOU_JAX,2021,15,4.4,5.353860050726142,0,4.9630556,5.42734836633365,5.425284215802387,6.126707553863525
00-0034365,2021_15_CAR_BUF,2021,15,1.5,4.7293741549337724,0,3.5081162,4.988205624895301,4.355156021192604,1.5036215782165527
00-0034383,2021_15_DAL_NYG,2021,15,20.7,10.986115559908825,0,9.931264,10.510014671661269,10.366450010058047,-0.0002292273129569
00-0034753,2021_15_GB_BAL,2021,15,35.6,13.875540885856886,0,17.637396,14.36822203960804,13.688425784784924,-0.000230300342082
00-0034798,2021_15_NYJ_MIA,2021,15,1.4,6.73773342387613,0,9.276247,6.987161482583235,8.157386052137099,22.325706481933594
00-0034829,2021_15_NYJ_MIA,2021,15,9.3,9.015209324043674,0,10.345019,10.008608429910389,9.261001705025134,13.02901554107666
00-0034830,2021_15_ATL_SF,2021,15,2.6,5.0009141718986285,0,4.8065557,5.079642313122191,4.996787142071591,3.714606285095215
00-0034981,2021_15_LV_CLE,2021,15,13.5,8.287038110856326,0,10.899554,8.74437447366333,8.27327013320823,-0.0011254608398303
00-0035222,2021_15_TEN_PIT,2021,15,2.7,5.648888211054045,0,6.938221,6.189770741167487,5.493501712312663,-0.6262927055358887
00-0035624,2021_15_NE_IND,2021,15,7.2,4.108850748764474,0,3.6759968,5.431770413457461,3.814286827903686,5.58434534072876
00-0035644,2021_15_CIN_DEN,2021,15,10.7,10.271814050845386,0,8.960487,9.244792254178057,9.8334431715277,-0.0002917340607382
00-0035689,2021_15_CAR_BUF,2021,15,7.800000000000001,12.305505686852769,0,15.161887,11.23284343158542,12.56647983422825,3.353007195983082e-05
00-0036040,2021_15_NO_TB,2021,15,0.0,6.011927508303606,0,5.7151256,7.446308747167837,5.2568175122553935,-0.000224912437261
00-0036232,2021_15_LV_CLE,2021,15,9.1,4.293724402948933,0,3.9226327,4.974991976392401,3.989546558146901,1.6970289945602417
00-0036290,2021_15_MIN_CHI,2021,15,13.1,9.447222077071288,0,10.182295,9.68385645211667,9.053626867123814,-0.0002494794898666
00-0036332,2021_15_GB_BAL,2021,15,4.6,4.880857778219332,0,5.1098833,4.696585049840484,4.975262320453568,2.295754909515381
00-0036422,2021_15_NO_TB,2021,15,1.4,8.383119589185526,0,7.5122614,8.968059206261913,7.630142559577185,-0.0001884701341623
00-0036423,2021_15_CIN_DEN,2021,15,8.8,5.164568030802022,0,4.1149735,4.327978030008483,5.2312797841755145,2.815066337585449
00-0036628,2021_15_WAS_PHI,2021,15,3.9,5.050714083587465,0,3.5838716,5.236056650788631,4.748720657928766,3.592925786972046
00-0036741,2021_15_WAS_PHI,2021,15,1.7000000000000002,3.674548404672642,0,3.6799154,5.116681152061081,3.3242843724897213,3.242310047149658
00-0036754,2021_15_ARI_DET,2021,15,0.0,7.9242049814836255,0,6.8341494,8.133110770737796,7.490007067265228,3.6137001514434814
00-0036894,2021_15_TEN_PIT,2021,15,7.7,5.647559901852216,0,6.3480334,5.106452698230855,5.736417985204881,-0.5783119201660156
00-0036970,2021_15_ATL_SF,2021,15,11.7,11.854032200123072,0,11.021345,10.32818402886198,11.624446047412704,1.037525653839111
00-0037005,2021_15_CAR_BUF,2021,15,1.8,4.582163517966971,0,4.780028,5.214610725068564,4.322277789018743,0.5639164447784424
00-0024243,2021_16_CLE_GB,2021,16,2.2,4.1059970600522435,0,3.6235461,4.2347103745821855,4.201899445204921,5.669262886047363
00-0027061,2021_16_LAC_HOU,2021,16,9.4,8.220916833101455,0,8.715548,8.007245601907858,8.54119325354064,9.2553129196167
00-0027656,2021_16_TB_CAR,2021,16,3.3000000000000003,12.525901105032023,0,11.9783535,11.168134002876508,12.191262509819587,-0.0004954714677296
00-0030061,2021_16_IND_ARI,2021,16,13.4,12.275050710271781,0,11.553189,11.655053260022529,12.36403595086234,12.027451515197754
00-0031951,2021_16_JAX_NYJ,2021,16,8.9,7.567890795521378,0,6.8071637,7.280461023081137,7.991868530177646,14.217759132385254
00-0032062,2021_16_PIT_KC,2021,16,2.1,2.559632951230202,0,2.8669877,3.6954720865885458,2.7527743105334146,8.589643478393555
00-0032134,2021_16_BAL_CIN,2021,16,8.6,6.013987685556434,0,4.458229,5.165955797329826,6.2216347036432165,8.025029182434082
00-0032214,2021_16_JAX_NYJ,2021,16,5.9,6.703720531276291,0,7.2510877,7.348553614533028,6.993380233710676,11.667403221130373
00-0032392,2021_16_CLE_GB,2021,16,5.6,7.045126773201187,0,7.4612365,7.23994351150235,6.769603844268783,0.0003846877370961
00-0032725,2021_16_LAC_HOU,2021,16,5.4,4.124196655656776,0,4.188266,5.34085374068839,4.226197349756741,10.220480918884276
00-0033090,2021_16_BUF_NE,2021,16,1.9,10.957099411548544,0,11.585043,10.093649600613723,10.801156878369472,-0.0002229147794423
00-0033110,2021_16_LA_MIN,2021,16,9.1,9.309919877674844,0,11.229909,10.340433172182143,9.873329479142429,17.129430770874023
00-0033288,2021_16_SF_TEN,2021,16,4.1,12.858221954882456,0,16.454962,13.712269045729096,12.589683125517112,-0.0001375725260004
00-0033439,2021_16_LAC_HOU,2021,16,3.0,4.993627660052511,0,5.4932437,5.310360928673331,4.968836839904948,2.310904026031494
00-0033611,2021_16_WAS_DAL,2021,16,0.6,7.699240783625737,0,7.091677,7.64378197419832,8.139272604521388,15.475789070129396
00-0033881,2021_16_NYG_PHI,2021,16,11.7,9.528278128708234,0,9.813524,9.43957082761227,9.394264779219606,4.332261562347412
00-0033885,2021_16_CLE_GB,2021,16,0.0,7.747527962576977,0,7.7851863,7.925413688875016,8.10164714410501,13.136780738830566
00-0033895,2021_16_CHI_SEA,2021,16,16.8,6.749626993686584,0,8.593893,7.401692603435149,7.695722386631759,18.78029441833496
00-0034270,2021_16_LA_MIN,2021,16,8.4,10.956039376654882,0,10.532258,10.441406392535642,10.476303467145351,3.801722778007388e-05
00-0034351,2021_16_NYG_PHI,2021,16,4.800000000000001,12.971932134186723,0,14.836543,13.567932264926847,12.964890831096463,9.260164260864258
00-0034365,2021_16_TB_CAR,2021,16,1.4,4.393864937129252,0,4.3834476,4.40004867070762,4.365130124927845,1.4775547981262207
00-0034383,2021_16_WAS_DAL,2021,16,22.200000000000003,11.40850787448688,0,10.648141,10.60443883486091,10.926306256553543,-0.0004231475177221
00-0034753,2021_16_BAL_CIN,2021,16,26.5,14.374463071784191,0,10.632697,14.764729740991076,12.69941074918447,-0.0002823948161676
00-0034798,2021_16_MIA_NO,2021,16,6.1,6.122440400636381,0,6.681292,7.260293298042042,6.816529329745831,20.884475708007812
00-0034829,2021_16_MIA_NO,2021,16,5.2,11.43899146151172,0,8.480329,10.616049375599514,11.203836159280558,11.916962623596191
00-0034830,2021_16_DET_ATL,2021,16,10.1,4.411036388341612,0,5.682684,5.333449516834472,4.451363175241347,3.5751118659973145
00-0034981,2021_16_DEN_LV,2021,16,10.7,8.154755725263414,0,8.93705,9.155543044829807,7.607624233621768,-0.0010943162487819
00-0035222,2021_16_PIT_KC,2021,16,7.1,4.885229341375297,0,5.3400116,5.322594623761403,4.626148359094853,-1.0791773796081543
00-0035259,2021_16_JAX_NYJ,2021,16,0.0,3.55364511648147,0,1.5518404,3.2298616313596673,3.2138782364434735,-0.0003210981376469
00-0035624,2021_16_BUF_NE,2021,16,3.5,6.666873872854527,0,6.7673664,6.871787227012128,6.715929684260553,6.39493465423584
00-0035631,2021_16_BAL_CIN,2021,16,2.9,3.726715313604089,0,2.8952653,3.5239290185850325,3.5667839490110347,-0.0002285252412548
00-0035644,2021_16_DEN_LV,2021,16,6.0,11.05734420473459,0,10.291162,9.530094013993605,10.837826557982895,-0.0003725929418578
00-0035689,2021_16_BUF_NE,2021,16,9.1,11.896520329333008,0,15.562971,11.62979108224581,12.07977451272454,-0.0001802985352696
00-0036244,2021_16_CHI_SEA,2021,16,0.0,3.2968166254730877,0,2.6384313,3.4639678156926332,3.2025909295259605,2.175558567047119
00-0036290,2021_16_CHI_SEA,2021,16,8.9,9.784729670955858,0,9.3817835,9.136294350600226,9.434995216537905,-0.000750784878619
00-0036332,2021_16_CLE_GB,2021,16,2.5,5.207643431449231,0,5.624868,5.19960944492463,5.2770972217149055,2.626951217651367
00-0036556,2021_16_LAC_HOU,2021,16,9.6,7.41039936552999,0,7.5142083,7.636059671006052,7.2565150930409,3.8499460220336914
00-0036628,2021_16_WAS_DAL,2021,16,12.5,7.157300493094775,0,6.860122,7.538625290381443,6.855060086219908,3.2351694107055664
