eval_season,position,stat,n_games,stack_mae,stack_rmse,stack_crps,naive_mae,rolling_mae,coverage_80,coverage_50,baseline_improvement_pct
2020,TE,receptions,1171,0.9755050825065809,1.485034820159239,1.0562750140791637,1.4008972808848081,1.4008972808848081,0.9837745516652434,0.910333048676345,30.36569519997563
2020,TE,receiving_tds,1171,0.20466920700360608,0.3914575234661554,0.26516757221320364,0.3235489697327453,0.3235489697327453,0.9846285226302306,0.8215200683176772,36.7424327845442
2020,TE,targets,1171,2.2565403358727343,3.3359851202192137,1.89027491592975,1.742326423702378,1.742326423702378,0.9171648163962425,0.7301451750640479,-29.513063980150818
2021,TE,receiving_yards,1207,13.259305792954937,21.79114939609067,10.630583939812821,17.392988128557143,17.392988128557143,0.8334714167357083,0.6528583264291632,23.766372431515713
2021,TE,receptions,1207,0.9858158979303316,1.443322216591133,1.0479531031038776,1.3787489774819373,1.3787489774819373,0.9859154929577465,0.9138359569179785,28.499247213893465
2021,TE,receiving_tds,1207,0.18319098287897012,0.36846589566028803,0.25724386000710264,0.2858130557794684,0.2858130557794684,0.9809444904722452,0.8525269262634632,35.90531321972949
2021,TE,targets,1207,2.2215566879791817,3.238602523704467,1.850188809818834,1.685623529311368,1.685623529311368,0.9113504556752279,0.7290803645401823,-31.79435676759685
2022,TE,receiving_yards,1222,15.478300130942733,23.839647921543147,12.083936982004134,16.865572949590476,16.865572949590476,0.7995090016366612,0.6104746317512275,8.225471039698228
2022,TE,receptions,1222,1.225147911269259,1.7659875737108524,1.1477683690638314,1.3766412750854167,1.3766412750854167,0.9705400981996727,0.8592471358428805,11.004563538657376
2022,TE,receiving_tds,1222,0.20290868548323565,0.4382911117369985,0.2735807800849225,0.28048687375298437,0.28048687375298437,0.9779050736497545,0.8625204582651391,27.658402417101808
2022,TE,targets,1222,2.0356957179622523,3.059767357819279,1.7733094941046867,1.6688490670145846,1.6688490670145846,0.9230769230769231,0.7643207855973814,-21.98201492265099
2023,TE,receiving_yards,1202,15.957132672866857,24.256045003871503,12.365680466656409,16.303741163854415,16.303741163854415,0.7795341098169717,0.5848585690515807,2.1259445148454215
2023,TE,receptions,1202,1.325064634358125,1.8981668593045629,1.1929210681684812,1.3540637492445171,1.3540637492445171,0.9642262895174709,0.8361064891846922,2.1416358648233413
2023,TE,receiving_tds,1202,0.18695067314694722,0.3880223732038957,0.2611318952207793,0.26133849380523655,0.26133849380523655,0.9875207986688852,0.8693843594009983,28.464165219275785
2023,TE,targets,1202,2.1624268351826417,3.1884309705039606,1.830190330889734,1.654548094157791,1.654548094157791,0.910981697171381,0.7412645590682196,-30.69591889278833
2024,TE,receiving_yards,1235,15.943349033723985,24.685001040865902,12.479950541873679,16.911775314371585,16.911775314371585,0.7870445344129555,0.6234817813765182,5.726343110912986
2024,TE,receptions,1235,1.358566224175719,2.0246493073960035,1.2321276122917946,1.4682022423135797,1.4682022423135797,0.9489878542510122,0.8299595141700404,7.46736484784938
2024,TE,receiving_tds,1235,0.18760450248928112,0.37336892281326445,0.25837810810252254,0.23927318715917062,0.23927318715917062,0.988663967611336,0.8672064777327935,21.594013639112088
2024,TE,targets,1235,2.1518818354941796,3.2973430088418354,1.8586881228055885,1.705211230571991,1.705211230571991,0.9109311740890689,0.7595141700404858,-26.19444423740738
2025,TE,receiving_yards,1301,15.497697668436079,24.11763288605631,12.039013636222053,16.10566159022272,16.10566159022272,0.8078401229823213,0.601076095311299,3.7748459967376857
2025,TE,receptions,1301,1.3004372656326133,1.8843679175154586,1.1921836847324339,1.3744502630751585,1.3744502630751585,0.9607993850883936,0.8447348193697156,5.384916386639592
2025,TE,receiving_tds,1301,0.22307791383240638,0.4408238076565711,0.2773708028129792,0.2846649794724368,0.2846649794724368,0.9807840122982321,0.8431975403535742,21.634928804438232
2025,TE,targets,1301,2.1283006565523825,3.099896021980885,1.792341682473271,1.6356444054628585,1.6356444054628585,0.9208301306687163,0.7532667179093006,-30.12000954755878
